25451,,E/ECWA/ID/WG.4/21,"Exports (of world's main exporters) of engineering products to the Arab world, including ECWA region :; a statistical compendium, covering the period 1971-1978.",
25452,,E/ECWA/ID/WG.4/25,"Experts Group Meeting on Identification of Projects for Regional Co-operation in Capital Goods and Heavy Engineering Industries 15-19 June 1981, Vienna, Austria :; report.",
25453,,E/ECWA/ID/WG.4/INF.1/Rev.1,Provisional agenda and time table.,
25454,,E/ECWA/ID/WG.4/INF.2/Rev.1,Provisional list of documents.,
25455,,E/ECWA/ID/WG.4/INF.3/Rev.1,Provisional list of participants.,
25456,,E/ECWA/ID/WG.5/1,Provisional agenda.,
25457,,E/ECWA/ID/WG.5/2,Regional Training Programme for the Development of Industrial Technological Capabilities in Petroleum-Based Industries in Western Asia.,
25458,,E/ECWA/ID/WG.5/3,Basis for the formulation of strategies pertaining to development of the petrochemical industry in ECWA region.,
25459,,E/ECWA/ID/WG.5/4,Introductory remarks and supporting information on main issues :; working paper.,
25460,,E/ECWA/ID/WG.5/5,Report of the meeting.,
25461,,E/ECWA/ID/WG.5/INF.1,Aide Memoire.,
25462,,E/ECWA/ID/WG.5/INF.2,Provisional list of participants.,
25463,,E/ECWA/LIB/CUM.DOC/1,ECWA documents list. Cumulative list for the period 1964 - July 1979.,http://digitallibrary.un.org/record/25463/files/E_ECWA_LIB_CUM.DOC_1-EN.pdf
25464,,E/ECWA/NR/12/Corr.1,Arab energy :; prospects to 2000. Part 2 : corrigendum.,http://digitallibrary.un.org/record/25464/files/E_ECWA_NR_12_Corr.1-EN.pdf
25465,,E/ECWA/NR/111/Corr.1,Report on improvement of national mining legislations and assessment of the situation with regard to full sovereignty of member countries over their mineral resources :; corrigendum.,
25466,,E/ECWA/NR/SEM.3/1,The experience of the Andean countries in designing and implementing policies aiming at the development of indigenous engineering and consulting services /; by Carlos Aguirre. B.,http://digitallibrary.un.org/record/25466/files/E_ECWA_NR_SEM.3_1-EN.pdf
25467,,E/ECWA/NR/SEM.3/3,"Technology policies and socio-economic development in Iraq /; prepared by S. Kachachi, Industrial Planning Adviser, Ministry of Planning, Republic of Iraq.",http://digitallibrary.un.org/record/25467/files/E_ECWA_NR_SEM.3_3-AR.pdf; http://digitallibrary.un.org/record/25467/files/E_ECWA_NR_SEM.3_3-EN.pdf
25468,,E/ECWA/NR/SEM.3/4,"Foreign firms and transfer of technology to the Algerian economy /; prepared by A. Benachenhou, Director, Centre de Recherches Economiques Appliquees, Algiers.",http://digitallibrary.un.org/record/25468/files/E_ECWA_NR_SEM.3_4-AR.pdf; http://digitallibrary.un.org/record/25468/files/E_ECWA_NR_SEM.3_4-EN.pdf
25469,,E/ECWA/NR/SEM.3/5,Limitations to technology policy implementation :; empirical analysis of some aspects of the Algeria experience /; prepared by A. Djeflat.,http://digitallibrary.un.org/record/25469/files/E_ECWA_NR_SEM.3_5-AR.pdf; http://digitallibrary.un.org/record/25469/files/E_ECWA_NR_SEM.3_5-EN.pdf
25470,,E/ECWA/NR/SEM.3/6,Technology policies in the civil and military sectors in Egypt :; comparative study /; prepared by O.A. El-Kholy and N. Madkour.,http://digitallibrary.un.org/record/25470/files/E_ECWA_NR_SEM.3_6-AR.pdf; http://digitallibrary.un.org/record/25470/files/E_ECWA_NR_SEM.3_6-EN.pdf
25471,,E/ECWA/NR/SEM.3/9,"Production management in Japan before the period of high economic growth /; prepared by N. Tetsuro, Faculty of Economics, Osaka City University.",http://digitallibrary.un.org/record/25471/files/E_ECWA_NR_SEM.3_9-EN.pdf
25472,,E/ECWA/NR/SEM.3/10,"Energy policy and technology in Egypt /; prepared by J.G. Leigh and R.K. Lay, The Mitre Corporation, Mclean, VA., USA.",http://digitallibrary.un.org/record/25472/files/E_ECWA_NR_SEM.3_10-AR.pdf; http://digitallibrary.un.org/record/25472/files/E_ECWA_NR_SEM.3_10-EN.pdf
25473,,E/ECWA/NR/SEM.3/11,"The place of National Research Centre (NRC) in Egypt's technology policy /; prepared by M. Kamel, Chairman, National Research Centre.",http://digitallibrary.un.org/record/25473/files/E_ECWA_NR_SEM.3_11-AR.pdf; http://digitallibrary.un.org/record/25473/files/E_ECWA_NR_SEM.3_11-EN.pdf
25474,,E/ECWA/POP/CONF.4/WP.15,"The socio-cultural effects of intraregional migration /; by Munir Khoury, Professor of Sociology, B.U.C., Beirut.",
25475,,E/ECWA/POP/CONF.4/WP.3,"North African migration to Europe /; by Mohamed Mehani, Demographic Consultant and Analyst, United Nations.",
25476,,E/ECWA/POP/CONF.4/WP.7,"International covenants and agreements governing international migration /; by Guy S. Goodwin-Gill, M.A., D. Phil. (Oxon.), of the Inner Temple Barrister.",
25477,,E/ECWA/POP/CONF.4/WP.8,"The use of census data for estimating international migration /; prepared by Ken Hill, Committee on Population and Demography, U.S. National Academy of Sciences, United States of America.",
25478,,E/ECWA/POP/CONF.4/WP.9,"Immigration law and management in the major receiving countries outside the Arab region /; prepared by Freda Hawkins, Professor of Political Science, University of Toronto, Toronto, Ontario.",
25479,,E/ECWA/POP/CONF.4/WP.11,"International migration and fertility, with special reference to Arab countries /; by Robert H. Weller, Demographer, Population Division, Economic Commission for Western Asia.",
25480,,E/ECWA/POP/CONF.4/WP.12,"North African migration to the Arabian Gulf /; by Hafedh Chekir, Family Planning and Population Bureau at Tunis and Jean-Pierre Garson, Instructor in Economics at the University of Paris XI.",
25481,,E/ECWA/POP/CONF.4/WP.14,"Population movements and the Lebanese conflict /; prepared by Nadim G. Khalaf, Professor of Economics, American University of Beirut.",
25482,,E/ECWA/POP/CONF.4/WP.16,"The politics of intra-regional migration /; by Nabeel A. Khoury, Professor, State University of New York at Albany.",
25483,,E/ECWA/POP/CONF.4/WP.18,"Promoting the productive use of remittances /; by Bassam K. Saket, Economics Department, Royal Scientific Society, Amman, Jordan.",
25484,,E/ECWA/POP/CONF.4/WP.20,"Forced migration in the Arab world :; a historical perspective /; by Nicola A. Ziadeh, Emeritus Professor of History, The American University, Beirut, Lebanon.",
25485,,E/ECWA/POP/CONF.4/WP.22,"International inequality and migration in the Middle East and North Africa :; an analysis of trends and issues /; by Kingsley Davis, Professor of Sociology, Population Research Laboratory, University of Southern California, Senior Research Fellow, The Hoover Institution, Stanford University (after 1 September 1981).",
25486,,E/ECWA/POP/CONF.4/WP.25,"The effects of international migration on urbanization in selected Arab countries /; by Dr. Ahmad Hammouda, Population Studies Department, University of Jordan.",
25487,,E/ECWA/POP/CONF.4/WP.26,"Trends and prospects of brain drain from Arab countries /; by Tayseer Abdel Jaber, Under-Secretary, Ministry of Labour, Jordan.",
25488,,E/ECWA/POP/CONF.4/WP.32,"Assimilation of migrants /; by Ishaq Y. Qutub, Associate Professor of Sociology, University of Kuwait.",
25489,,E/ECWA/POP/CONF.4/WP.33,"The idea of compensation :; a reappraisal /; by Adel A. Beshai, Head, The Economics Department, American University in Cairo, Cairo - Egypt.",
25490,,E/ECWA/POP/CONF.4/WP.35,"The Arab brain drain :; policy reviews and proposals /; by A.B. Zahlan, Visiting Professor, University of Sussex, England.",
25491,,E/ECWA/SDHS/L.9,"Survey of social development in the ECWA region, 1980.",http://digitallibrary.un.org/record/25491/files/E_ECWA_SDHS_L.9-EN.pdf
25492,,E/ECWA/STAT/WG.3/8,The role of the U.N. Statistical Office in the field of foreign trade and industrial statistics :; paper /; presented by the United Nations Statistical Office.,
25493,,E/ECWA/TRANS/2/Rev.1,"Development of an integrated transport system for Western Asia, Vol. II :; aspects of transport demand.",
25973,,E/ECWA/DPD/WG.14/3/Add.1,"Proceedings of the Meeting, 29-31 August 1979.",
27937,,E/ECWA/ID/WG.4/23,Cooperation and coordination among Arab common companies /; Council of Arab Economic Unity General Secretariat.,
27938,,E/ECWA/ID/WG.4/24,"Interlinkages among automotive, agricultural and construction machinery industries /; by Dr. M. Gabr, R. Abdur Rahim and R. Zahawi, Senior Experts Arab Industrial Investment Co. (AIIC).",
27939,,E/ECWA/ID/WG.4/26,Executive summary of the study for the establishment of an Arab engineering company in the oil sector /; prepared by Organization of Arab Petroleum Exporting Countries (OAPEC).,
27940,,E/ECWA/NR/SEM.3/2,Foreign engineering firms and the problem of technology in Morocco /; by Mohamed Germouni.,http://digitallibrary.un.org/record/27940/files/E_ECWA_NR_SEM.3_2-AR.pdf; http://digitallibrary.un.org/record/27940/files/E_ECWA_NR_SEM.3_2-EN.pdf; http://digitallibrary.un.org/record/27940/files/E_ECWA_NR_SEM.3_2-FR.pdf
27941,,E/ECWA/NR/SEM.3/12,"Project evaluation criteria and technology policy /; by V.V. Bhatt Economic Development Institute World Bank, Washington, D.C.",http://digitallibrary.un.org/record/27941/files/E_ECWA_NR_SEM.3_12-AR.pdf; http://digitallibrary.un.org/record/27941/files/E_ECWA_NR_SEM.3_12-EN.pdf
27942,,E/ECWA/NR/SEM.3/13,"Technology policy research and the Arab States /; prepared by C.H.G. Oldham Science Policy Research Unit, the University of Sussex.",http://digitallibrary.un.org/record/27942/files/E_ECWA_NR_SEM.3_13-AR.pdf; http://digitallibrary.un.org/record/27942/files/E_ECWA_NR_SEM.3_13-EN.pdf
27943,,E/ECWA/NR/SEM.3/14,"Technology and agricultural policy in the Sudan /; prepared by T. Barnett, School of Development Studies, University of East Anglia, U.K.",http://digitallibrary.un.org/record/27943/files/E_ECWA_NR_SEM.3_14-EN.pdf
27944,,E/ECWA/NR/SEM.3/16,"Indian technology exports and technological development :; lessons for developing countries /; prepared by S. Lall, Oxford University Institute of Economics and Statistics.",http://digitallibrary.un.org/record/27944/files/E_ECWA_NR_SEM.3_16-EN.pdf
27945,,E/ECWA/NR/SEM.3/17,Technical development in the Venezuelan Oil Services Industry :; the obstacles /; prepared by C. A. Anez.,http://digitallibrary.un.org/record/27945/files/E_ECWA_NR_SEM.3_17-EN.pdf
27946,,E/ECWA/NR/SEM.3/18,Co-operative programmes in science and technology in Arab countries /; prepared by B. Bartocha.,http://digitallibrary.un.org/record/27946/files/E_ECWA_NR_SEM.3_18-EN.pdf
27947,,E/ECWA/NR/SEM.3/19,Transfer of technology by TNCs :; traditional versus new forms /; prepared by C. A. Michalet.,http://digitallibrary.un.org/record/27947/files/E_ECWA_NR_SEM.3_19-EN.pdf
27948,,E/ECWA/NR/SEM.3/B.P.5,Methodology for analysis of obstacles and their remedies in technology transfer in the Arab region /; background paper received from UNDP Interim Fund for Science and Technology for Development.; prepared by Munir Allawerdi :,http://digitallibrary.un.org/record/27948/files/E_ECWA_NR_SEM.3_B.P.5-EN.pdf
27949,,E/ECWA/POP/CONF.4/INF.2,List of participants. Corrigendum :; States Members of ECWA.,
27950,,E/ECWA/POP/CONF.4/INF.3,"List of documents :; Conference on International Migration in the Arab World, 11-16 May 1981, Nicosia, Cyprus.",http://digitallibrary.un.org/record/27950/files/E_ECWA_POP_CONF.4_INF.3-AR.pdf; http://digitallibrary.un.org/record/27950/files/E_ECWA_POP_CONF.4_INF.3-EN.pdf
27951,,E/ECWA/POP/CONF.4/WP.6,"General features of bedouin movements in the ECWA region, with special reference to the bedouins of Jordan /; by Shuja' El-Asad, Regional Adviser on Census Economic Commission for Western Asia, Beirut.",
27952,,E/ECWA/POP/CONF.4/WP.28,"Economic alternatives to migration /; by Ahmad K. Katanani, Department of Economics, Jordan University.",
27953,,E/ECWA/POP/CONF.4/WP.31,"Major issues in receiving countries by Dr. Abdul Fattah Nassef, National Planning Institute, Cairo.",
29642,,E/ECWA/DPD/WG.15/INF.1,Notes to participants.,
29643,,E/ECWA/DPD/WG.15/INF.2,Provisional schedule for the meeting.,
29644,,E/ECWA/DPD/WG.15/INF.3/Rev.1,List of documents.,
29645,,E/ECWA/DPD/WG.15/INF.3,Provisional list of documents.,
29646,,E/ECWA/DPD/WG.15/INF.4,Provisional list of participants.,
29647,,E/ECWA/DPD/WG.15/1/Rev.1/Add.1,Revised provisional annotated agenda.,
29648,,E/ECWA/DPD/WG.15/7,Identification of projects for regional cooperation in capital goods and heavy engineering industries.,
29649,,E/ECWA/DPD/WG.15/8,Asian experience in the field of regional co-operation and integration.,
29650,,E/ECWA/DPD/WG.15/9,Regional co-operation and trade expansion in Western Asia.,
29651,,E/ECWA/DPD/WG.15/12,Financial integration in the Arab East :; problems and prospects.,
29652,,E/ECWA/DPD/WG.15/13,Regional integration and co-operation in the 1980s.,
29653,,E/ECWA/DPD/WG.15/20,The ASEAN experience in economic co-operation.,
29654,,E/ECWA/DPD/WG.15/21,Support of regional cooperation efforts :; the experience of the World Bank.,
29655,,E/ECWA/NR/SEM.3/15,Technology and investment decision-making in national financial institution /; prepared by G. Gorm.,http://digitallibrary.un.org/record/29655/files/E_ECWA_NR_SEM.3_15-AR.pdf; http://digitallibrary.un.org/record/29655/files/E_ECWA_NR_SEM.3_15-EN.pdf
29656,,E/ECWA/NR/SEM.3/20,Industrial science and technology policies in the Egyptian iron and steel sector during the period 1950-1980 /; prepared by K. Maksoud.,http://digitallibrary.un.org/record/29656/files/E_ECWA_NR_SEM.3_20-AR.pdf; http://digitallibrary.un.org/record/29656/files/E_ECWA_NR_SEM.3_20-EN.pdf
29657,,E/ECWA/NR/SEM.3/23,The science and technology syndrome in the Arab world /; prepared by A.B. Zahlan.,http://digitallibrary.un.org/record/29657/files/E_ECWA_NR_SEM.3_23-EN.pdf
33133,,E/ECWA/NR/82/2,Energy conservation in the ECWA region :; prospects and possible lines of action.,
33311,,E/ECWA/ID/WG.5/INF.4,Information notice.,
33457,,E/ECWA/ID/WG.5/7,Report of the Meeting.,
33559,,E/ECWA/ID/WG.5/6,Working paper for the Ad Hoc Advisory Committee on Petrochemical Industry in the ECWA Region.,
33910,,E/ECWA/DOC.6,List of English and Arabic documents /; issued by ECWA from 1 January to 31 December 1979.,
34726,,E/ECWA/TCTD/WP.2,Transport harmonization and standardization including application of international and regional conventions.,
34776,,E/ECWA/ARDCES/2,Arab Regional Documentation Centre for Economic and Social Development - (DEVSIS - Western Asia) :; provisional project document.,
34777,,E/ECWA/NR/L.1/Rev.1/Corr.1,"Assessment of the water resources :; situation in the ECWA Region, part 2 : corrigendum.",
34778,,E/ECWA/SDHS/82/4,"Progress report to the eleventh session of the Consultative Committee on ECWA's Voluntary Fund Activities Covering the Period, 1 July 1981 - 31 December 1981.",
34779,,E/ECWA/SDHS/82/1,"Review and Evaluation Report on Voluntary Fund Projects Implemented in Beirut, 1979-1980 /; prepared by Leila Lababidy, Consultant, ECWA.",http://digitallibrary.un.org/record/34779/files/E_ECWA_SDHS_82_1-EN.pdf
34780,,E/ECWA/UNIDO/WP.1,Report on the industrial and economic trends in the West Bank and Gaza strip.,
34781,,E/ECWA/TCTD/WP.1,Tourism development potential in the northern ECWA sub-region.,
35618,,E/ECWA/NR/SEM.3/8,"Technology policies and their impact on employment in Algeria /; by F. Z. Oufriha-Bouzina, the Institute of Economic Sciences of Iran.",http://digitallibrary.un.org/record/35618/files/E_ECWA_NR_SEM.3_8-AR.pdf; http://digitallibrary.un.org/record/35618/files/E_ECWA_NR_SEM.3_8-EN.pdf; http://digitallibrary.un.org/record/35618/files/E_ECWA_NR_SEM.3_8-FR.pdf
35619,,E/ECWA/NR/SEM.3/21,"The role of consulting engineering design organizations in technology change and technology transfer /; prepared by A. K. Malhotra, Oil and Natural Gas Commission, Bombay, India.",http://digitallibrary.un.org/record/35619/files/E_ECWA_NR_SEM.3_21-EN.pdf
35674,,E/ECWA/DOC/8,List of English and Arabic documents issued by Economic Commission for Western Asia from 1 January to 31 December 1981.,
36488,,E/ECWA/DOC/7,List of English and Arabic documents /; issued by ECWA from 1 January to 31 December 1980.,
36489,,E/ECWA/ID/WG.4/2/Rev.1,Aide memoire.,
36539,,E/ECWA/DPD/WG.14/1/Rev.2/Add.1,Development Strategy for the Region of the Economic Commission for Western Asia in the United Nations Third Development Decade :; note /; by the Executive Secretary.,http://digitallibrary.un.org/record/36539/files/E_ECWA_DPD_WG.14_1_Rev.2_Add.1-AR.pdf; http://digitallibrary.un.org/record/36539/files/E_ECWA_DPD_WG.14_1_Rev.2_Add.1-EN.pdf
36902,,E/ECWA/140,Report on the activities of the Economic Commission for Western Asia :; follow-up action on the implementation of ECWA resolution 27 (III) on the general study of the economic and social situation and potential of the Palestinian Arab people : note /; by the Executive Secretary.,http://digitallibrary.un.org/record/36902/files/E_ECWA_140-AR.pdf; http://digitallibrary.un.org/record/36902/files/E_ECWA_140-EN.pdf
36903,,E/ECWA/143,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; United Nations Conference on New and Renewable Sources of Energy, Nairobi, 10-12 August 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36903/files/E_ECWA_143-AR.pdf; http://digitallibrary.un.org/record/36903/files/E_ECWA_143-EN.pdf
36904,,E/ECWA/144,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; United Nations Conference on the Least Developed Countries, Paris, 1-14 September 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36904/files/E_ECWA_144-AR.pdf; http://digitallibrary.un.org/record/36904/files/E_ECWA_144-EN.pdf
36905,,E/ECWA/145,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; Expert Group Meeting on Management, Conservation and Development of Agricultural Resources in the ECWA Region, Damascus, 9-15 May 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36905/files/E_ECWA_145-AR.pdf; http://digitallibrary.un.org/record/36905/files/E_ECWA_145-EN.pdf
36906,,E/ECWA/146,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; Conference on International Migration in the Arab World, Nicosia, 11-16 May 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36906/files/E_ECWA_146-AR.pdf; http://digitallibrary.un.org/record/36906/files/E_ECWA_146-EN.pdf
36907,,E/ECWA/147,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; Expert Group Meeting on the Development of the Petrochemical Industry in the ECWA region, Vienna, 9-12 June 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36907/files/E_ECWA_147-AR.pdf; http://digitallibrary.un.org/record/36907/files/E_ECWA_147-EN.pdf
36908,,E/ECWA/149,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; Expert Group on Foreign Trade and Industrial Statistics, Amman, 5-10 September 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36908/files/E_ECWA_149-EN.pdf
36909,,E/ECWA/151,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; Seminar on Technology Policies in the Arab States, Paris, 14-18 November 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36909/files/E_ECWA_151-AR.pdf; http://digitallibrary.un.org/record/36909/files/E_ECWA_151-EN.pdf
36910,,E/ECWA/148,"Follow-up action at the regional level on United Nations world conferences and ECWA regional meetings :; Expert Group Meeting on Identification of Projects for Regional Co-operation in Capital Goods and Heavy Engineering Industries, Vienna, 15-19 June 1981 : note /; by the Executive Secretary.",http://digitallibrary.un.org/record/36910/files/E_ECWA_148-AR.pdf; http://digitallibrary.un.org/record/36910/files/E_ECWA_148-EN.pdf
36911,,E/ECWA/155,Report on the activities of the Economic Commission for Western Asia :; regional contribution to the World Assembly on Aging : report of the Executive Secretary.,http://digitallibrary.un.org/record/36911/files/E_ECWA_155-AR.pdf; http://digitallibrary.un.org/record/36911/files/E_ECWA_155-EN.pdf
36912,,E/ECWA/POP/CONF.4/WP.27,"Socio-economic characteristics of international migrants in the Gulf States /; by the Population Division of the Economic Commission for Western Asia, Beirut.",
36913,,E/ECWA/POP/CONF.4/INF.5,"Address to the Conference on International Migration in the Arab World /; by Mr. Riad Tabbarah, Chief, Population Division.",http://digitallibrary.un.org/record/36913/files/E_ECWA_POP_CONF.4_INF.5-AR.pdf; http://digitallibrary.un.org/record/36913/files/E_ECWA_POP_CONF.4_INF.5-EN.pdf
36914,,E/ECWA/POP/CONF.4/INF.4,"Address to the Conference on International Migration in the Arab World /; by H.E. Mr. Petros Stylianou, Deputy Minister of Interior.",http://digitallibrary.un.org/record/36914/files/E_ECWA_POP_CONF.4_INF.4-AR.pdf; http://digitallibrary.un.org/record/36914/files/E_ECWA_POP_CONF.4_INF.4-EN.pdf
39472,,E/ECWA/POP/CONF.4/INF.1/Rev.1,"List of documents :; Conference on International Migration in the Arab World, 11-16 May 1981, Nicosia, Cyprus.",http://digitallibrary.un.org/record/39472/files/E_ECWA_POP_CONF.4_INF.1_Rev.1-AR.pdf; http://digitallibrary.un.org/record/39472/files/E_ECWA_POP_CONF.4_INF.1_Rev.1-EN.pdf
43181,,E/ECWA/TCT/82/3,Tourism development potential in the southern ECWA sub-region.,
45386,,E/ECWA/ID/NR/WP.1,ECWA's regional training programme for the development of industrial technological capabilities in petroleum-based industries.,
45408,,E/ECWA/ENV/WP.1,"Review and comments of the Environmental Co-ordination Unit, ECWA, on the proposed medium-term plan 1984-1989 of the Economic Commission for Western Asia.",
51705,,E/ECWA/STAT/WP.3,Socio-economic aspects of poverty :; case study : Djibouti.,
55183,,E/ECWA/DPD/83/6,"Report on the mission to Aden, People's Democratic Republic of Yemen, from 10 to 28 June 1983 /; prepared by Ahmad Radjai.",http://digitallibrary.un.org/record/55183/files/E_ECWA_DPD_83_6-EN.pdf
62455,,E/ECWA/AGR/WG.15/6,Agricultural development planning experience :; a case study of Iraq /; by M.S. Rahdi and M. Dougla.,
62937,,E/ECWA/STAT/WG.4/3,"Conceptual and practical issues in household income distribution and related statistics /; Statistical Office, United Nations, New York.",http://digitallibrary.un.org/record/62937/files/E_ECWA_STAT_WG.4_3-EN.pdf
62938,,E/ECWA/STAT/WG.4/9,Some aspects of design of household income and expenditure surveys in Arab countries.,
62939,,E/ECWA/STAT/WG.4/INF.3/Rev.1,"List of participants, Expert Group Meeting on Income Distribution Statistics, Baghdad, 5-8 December 1983.",
62940,,E/ECWA/TCT/83/5,Strategy for the development of tourism in the ECWA region.,http://digitallibrary.un.org/record/62940/files/E_ECWA_TCT_83_5-EN.pdf
70175,,E/1984/25; E/ECWA/XI/16/Rev.1,"Economic Commission for Western Asia :; report on the 11th session, 22-26 April 1984.",http://digitallibrary.un.org/record/70175/files/E_1984_25_E_ECWA_XI_16_Rev.1-AR.pdf; http://digitallibrary.un.org/record/70175/files/E_1984_25_E_ECWA_XI_16_Rev.1-EN.pdf; http://digitallibrary.un.org/record/70175/files/E_1984_25_E_ECWA_XI_16_Rev.1-FR.pdf
70176,,E/ECWA/RES/128(XI),Regional Conference on Population in the Arab World in preparation for the International Conference on Population.,
70177,,E/ECWA/RES/125(XI),General policy-making structure of the Economic Commission for Western Asia.,
70178,,E/ECWA/RES/129(XI),Strengthening of national capabilities in the field of household surveys.,
70179,,E/ECWA/RES/130(XI),Strengthening of the ECWA programme in the area of increasing the participation of Arab women in development.,
70180,,E/ECWA/RES/132(XI),Economic and social conditions of the Palestinian Arab people under occupation.,
70181,,E/ECWA/RES/124(XI),Study of the economic and social conditions and potential of the Palestinian Arab people.,
70182,,E/ECWA/RES/126(XI),Staff and administrative questions.,
70183,,E/ECWA/RES/131(XI),Information system at the Economic Commission for Western Asia.,
70184,,E/ECWA/RES/127(XI),Fourth General Conference of the United Nations Industrial Development Organization (UNIDO IV).,
79224,,E/1984/25/Corr.1; E/ECWA/XI/16/Rev.1/Corr.1,Economic Commission for Western Asia :; report on the 11th session : corrigendum.,
83123,,E/ECWA/XI/1/Rev.1,"Provisional agenda :; Economic Commission for Western Asia, 11th session, 22-26 April 1984, Baghdad.",
83792,,E/ECWA/XI/1/Rev.1/Add.1,"Annotated provisional agenda :; Economic Commission for Western Asia, 11th session, 22-26 April 1984, Baghdad.",
84573,,E/ECWA/LAS/STAT/Ser.G/Suppl/1,"Supplement to the ""Statistical indicators of the Arab world"" 1980.",http://digitallibrary.un.org/record/84573/files/E_ECWA_LAS_STAT_Ser.G_Suppl_1-EN.pdf
84857,,E/ECWA/STAT/Ser.N/4,"Gross domestic product, national disposable income and consolidated accounts statistics of the ECWA countries.",
84858,,E/ECWA/LAS/STAT/Ser.G/2,Statistical indicators of the Arab World for the period 1970-1979.,http://digitallibrary.un.org/record/84858/files/E_ECWA_LAS_STAT_Ser.G_2-EN.pdf
87467,,E/1985/35; E/ECWA/XII/11,"Economic Commission for Western Asia :; report on the 12th session, 20-25 April 1985.",http://digitallibrary.un.org/record/87467/files/E_1985_35_E_ECWA_XII_11-AR.pdf; http://digitallibrary.un.org/record/87467/files/E_1985_35_E_ECWA_XII_11-EN.pdf
87468,,E/ECWA/RES/133(XII),Designation of the Economic Commission for Western Asia.,
87469,,E/ECWA/RES/134(XII),Programme of work for the period 1986-1987 :; [Economic Commission for Western Asia].,
87470,,E/ECWA/RES/135(XII),Progress made in the implementation of the work programme :; [Economic Commission for Western Asia].,
87471,,E/ECWA/RES/136(XII),Science and technology programme :; [Economic Commission for Western Asia].,
87472,,E/ECWA/RES/137(XII),Technical co-operation activities and technical assistance projects :; [Economic Commission for Western Asia].,
87473,,E/ECWA/RES/138(XII),Transport and Communications Decade for Asia and the Pacific.,
87474,,E/ECWA/RES/139(XII),Economic and social conditions of the Palestinian people under occupation.,
87475,,E/ECWA/RES/140(XII),The filling of vacancies in the Secretariat :; [Economic Commission for Western Asia].,
87476,,E/ECWA/RES/141(XII),General study of the economic and social situation and potential of the Palestinian people.,
87831,,E/ECWA/XI/8,Note /; by the Executive Secretary.,http://digitallibrary.un.org/record/87831/files/E_ECWA_XI_8-AR.pdf; http://digitallibrary.un.org/record/87831/files/E_ECWA_XI_8-EN.pdf
90970,,E/ECWA/XI/16,Draft final report on the 11th session of the Economic Commission for Western Asia.,
92074,,E/ECWA/DPD/WG.15/14,Feasible forms of economic integration based on the experience of other regional groupings.,
92075,,E/ECWA/ID/WG.4/13,The role of EIDDC in the promotion of engineering industries /; prepared by Yusef K. Mazhar.,
92076,,E/ECWA/ID/WG.4/15,Problems and prospects of capital goods manufacture in the Third World :; observations from the point of view of the production engineer : Bangkok /; by K. Aselmann.,
92077,,E/ECWA/ID/WG.4/22,"Imports of engineering products into the Arab League and the ECWA regions, 1963, 1965, 1970-1978.",
92078,,E/ECWA/ID/WG.5/2,Regional Training Programme for the Development of Industrial Technological Capabilities in Petroleum-Based Industries in Western Asia.,
92079,,E/ECWA/NR/L.1,Assessment of water resources situation in the ECWA region.,http://digitallibrary.un.org/record/92079/files/E_ECWA_NR_L.1-EN.pdf
92080,,E/ECWA/NR/84/7,Work programme and priorities for 1982-1983 :; mineral resources subprogramme : programme element 2.4 : survey of recent developments in the mineral resources sector in the ECWA region.,
92081,,E/ECWA/STAT/WG.3/2,Methods adopted in collection of statistical data on foreign trade and industrial sector in Lebanon /; prepared by Suad Tabbara Mohsen.,
92112,,E/ECWA/DPD/WG.14/2,"Provisional agenda :; Economic Commission for Western Asia, Meeting of Government Development Experts, 29-31 August 1979, Beirut, Lebanon.",
92113,,E/ECWA/ID/WG.4/INF.1,"Provisional agenda and time-table :; Experts Group Meeting on Identification of Projects for Regional Cooperation in Capital Goods and Heavy Engineering Industries, 12-16 January 1981, Amman, Jordan.",
92121,,E/ECWA/DPD/84/12,Inter-Arab Joint Ventures in Western Asia :; an analysis of their actual and potential contributions to development and regional co-operation.,http://digitallibrary.un.org/record/92121/files/E_ECWA_DPD_84_12-EN.pdf
92122,,E/ECWA/FAO/84/WG.1/14,Data processing of agricultural statistics.,
92131,,E/ECWA/AGR/84/4,Progress in alleviation of rural poverty in the People's Democratic Republic of Yemen.,
92132,,E/ECWA/FAO/84/WG.1/3,Agricultural data collection in the Arab Republic of Yemen,
92133,,E/ECWA/FAO/84/WG.1/7,Data requirements of agricultural planning procedures,
